HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITId,Input.HITTypeId,Input.Title,Input.Description,Input.Keywords,Input.Reward,Input.CreationTime,Input.MaxAssignments,Input.RequesterAnnotation,Input.AssignmentDurationInSeconds,Input.AutoApprovalDelayInSeconds,Input.Expiration,Input.NumberOfSimilarHITs,Input.LifetimeInSeconds,Input.AssignmentId,Input.WorkerId,Input.AssignmentStatus,Input.AcceptTime,Input.SubmitTime,Input.AutoApprovalTime,Input.ApprovalTime,Input.RejectionTime,Input.RequesterFeedback,Input.WorkTimeInSeconds,Input.LifetimeApprovalRate,Input.Last30DaysApprovalRate,Input.Last7DaysApprovalRate,Input.attr_id,Input.attr_name,Input.attr_desc,Input.ex_adj,Input.adj_1,Input.adj_2,Input.adj_3,Input.adj_4,Input.adj_5,Input.adj_6,Input.adj_7,Input.adj_8,Input.adj_9,Input.adj_10,Input.pos_qual_ctrl_1,Input.pos_qual_ctrl_2,Input.pos_qual_ctrl_3,Input.pos_qual_ctrl_4,Input.pos_qual_ctrl_5,Input.neg_qual_ctrl,Input.aadj_1,Input.aadj_10,Input.aadj_2,Input.aadj_3,Input.aadj_4,Input.aadj_5,Input.aadj_6,Input.aadj_7,Input.aadj_8,Input.aadj_9,Input.aneg_qual_ctrl,Input.apos_qual_ctrl_1,Input.apos_qual_ctrl_2,Input.apos_qual_ctrl_3,Input.apos_qual_ctrl_4,Input.apos_qual_ctrl_5,Input.appeal,Answer.ruling.label,Approve,Reject
3I6NF2WGII59J6PTUR0SO36M7N55GI,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3PB5A5BD0YFRTU168MKRA7GY438G7A,AUNCXP5YDEBH0,Approved,Thu Apr 25 14:18:04 PDT 2019,Thu Apr 25 14:18:19 PDT 2019,Sun Apr 28 14:18:19 PDT 2019,,,,15,100% (5/5),100% (5/5),100% (5/5),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3SPJ0334213F907PBIZJOCZUB4GYJC,A2M5VW97GIYLHB,Approved,Wed Jan 16 11:54:20 PST 2019,Wed Jan 16 11:54:46 PST 2019,Sat Jan 19 11:54:46 PST 2019,2019-01-19 19:55:37 UTC,,,26,100% (93/93),100% (51/51),100% (51/51),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3TLFH2L6YBXLPESCW8X1PFIZD7M2TN,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3A1PQ49WVKQRI4HF3CL0UX1MGHM1HY,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:27:58 PDT 2019,Thu Apr 25 15:28:14 PDT 2019,Sun Apr 28 15:28:14 PDT 2019,,,,16,100% (42/42),100% (42/42),100% (42/42),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,30OG32W0SUBDMLHJQFFHAGOV2ESNE6,A2HR7ZIX42FEPG,Approved,Wed Jan 16 14:15:18 PST 2019,Wed Jan 16 14:15:35 PST 2019,Sat Jan 19 14:15:35 PST 2019,2019-01-19 22:15:42 UTC,,,17,100% (281/281),100% (73/73),100% (73/73),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3TLFH2L6YBXLPESCW8X1PFIZD7M2TN,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3B3WTRP3DEB5SJHSO4XMMZD3PAY923,A11XCV0YFMY41O,Approved,Fri Apr 26 19:57:05 PDT 2019,Fri Apr 26 19:57:45 PDT 2019,Mon Apr 29 19:57:45 PDT 2019,,,,40,100% (9/9),100% (9/9),100% (9/9),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,30OG32W0SUBDMLHJQFFHAGOV2ESNE6,A2HR7ZIX42FEPG,Approved,Wed Jan 16 14:15:18 PST 2019,Wed Jan 16 14:15:35 PST 2019,Sat Jan 19 14:15:35 PST 2019,2019-01-19 22:15:42 UTC,,,17,100% (281/281),100% (73/73),100% (73/73),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3TLFH2L6YBXLPESCW8X1PFIZD7M2TN,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3OJSZ2ATDV5TDXCMRQ106AP9EUO57B,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:02:41 PDT 2019,Wed Apr 24 18:03:12 PDT 2019,Sat Apr 27 18:03:12 PDT 2019,,,,31,100% (30/30),100% (30/30),100% (30/30),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,30OG32W0SUBDMLHJQFFHAGOV2ESNE6,A2HR7ZIX42FEPG,Approved,Wed Jan 16 14:15:18 PST 2019,Wed Jan 16 14:15:35 PST 2019,Sat Jan 19 14:15:35 PST 2019,2019-01-19 22:15:42 UTC,,,17,100% (281/281),100% (73/73),100% (73/73),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
33K3E8REWY43SA3LHZ7ZO9G8C31X83,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3C2NJ6JBKDQQHLLMPEGR408NUZ22NI,A2FXYB7WSH6AYI,Approved,Wed Apr 24 17:56:07 PDT 2019,Wed Apr 24 17:58:17 PDT 2019,Sat Apr 27 17:58:17 PDT 2019,,,,130,100% (30/30),100% (30/30),100% (30/30),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,34HJIJKLP5W82OTZ30PVBB6HBRZ4VV,AOBTFLJU2BEPR,Approved,Wed Jan 16 12:24:44 PST 2019,Wed Jan 16 12:25:26 PST 2019,Sat Jan 19 12:25:26 PST 2019,2019-01-19 20:25:37 UTC,,,42,99% (95/96),100% (85/85),100% (85/85),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Naa,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
33K3E8REWY43SA3LHZ7ZO9G8C31X83,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3G0WWMR1UYT794N7RP6S0I6QA5MNQN,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:01:51 PDT 2019,Thu Apr 25 15:02:06 PDT 2019,Sun Apr 28 15:02:06 PDT 2019,,,,15,100% (42/42),100% (42/42),100% (42/42),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,34HJIJKLP5W82OTZ30PVBB6HBRZ4VV,AOBTFLJU2BEPR,Approved,Wed Jan 16 12:24:44 PST 2019,Wed Jan 16 12:25:26 PST 2019,Sat Jan 19 12:25:26 PST 2019,2019-01-19 20:25:37 UTC,,,42,99% (95/96),100% (85/85),100% (85/85),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Naa,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
33K3E8REWY43SA3LHZ7ZO9G8C31X83,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3TDXMTX3CE3MLLTWF0F2P5TIO5I6IV,A3O8K08MXAW5C6,Approved,Thu Apr 25 17:00:02 PDT 2019,Thu Apr 25 17:00:50 PDT 2019,Sun Apr 28 17:00:50 PDT 2019,,,,48,100% (59/59),100% (59/59),100% (59/59),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,34HJIJKLP5W82OTZ30PVBB6HBRZ4VV,AOBTFLJU2BEPR,Approved,Wed Jan 16 12:24:44 PST 2019,Wed Jan 16 12:25:26 PST 2019,Sat Jan 19 12:25:26 PST 2019,2019-01-19 20:25:37 UTC,,,42,99% (95/96),100% (85/85),100% (85/85),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Naa,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
386659BNTNQDKKDPF29D0L6POQB01S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,345LHZDED01SXT1EQF6I15598923UT,A9UIN25Y2HNGP,Approved,Thu Apr 25 15:27:04 PDT 2019,Thu Apr 25 15:27:15 PDT 2019,Sun Apr 28 15:27:15 PDT 2019,,,,11,100% (42/42),100% (42/42),100% (42/42),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3PB5A5BD0V6M3ELNG3OGEMNHFFD7G7,ARYYSG1HT2UDX,Approved,Wed Jan 16 16:06:18 PST 2019,Wed Jan 16 16:07:17 PST 2019,Sat Jan 19 16:07:17 PST 2019,2019-01-20 00:07:37 UTC,,,59,100% (330/330),100% (330/330),100% (330/330),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
386659BNTNQDKKDPF29D0L6POQB01S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3R6BYFZZPALFU9B2FFI7MLTA5HIFX0,A23441R746K5OU,Approved,Wed Apr 24 22:07:57 PDT 2019,Wed Apr 24 22:10:41 PDT 2019,Sat Apr 27 22:10:41 PDT 2019,,,,164,100% (23/23),100% (23/23),100% (23/23),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3PB5A5BD0V6M3ELNG3OGEMNHFFD7G7,ARYYSG1HT2UDX,Approved,Wed Jan 16 16:06:18 PST 2019,Wed Jan 16 16:07:17 PST 2019,Sat Jan 19 16:07:17 PST 2019,2019-01-20 00:07:37 UTC,,,59,100% (330/330),100% (330/330),100% (330/330),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
386659BNTNQDKKDPF29D0L6POQB01S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3VHHR074H6Q7FMF7JDH7NZL60KO7L1,A2FXYB7WSH6AYI,Approved,Wed Apr 24 17:52:24 PDT 2019,Wed Apr 24 17:54:25 PDT 2019,Sat Apr 27 17:54:25 PDT 2019,,,,121,100% (30/30),100% (30/30),100% (30/30),39KV3A5D187N7ZXLL1DWFGAWX3OS73,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3PB5A5BD0V6M3ELNG3OGEMNHFFD7G7,ARYYSG1HT2UDX,Approved,Wed Jan 16 16:06:18 PST 2019,Wed Jan 16 16:07:17 PST 2019,Sat Jan 19 16:07:17 PST 2019,2019-01-20 00:07:37 UTC,,,59,100% (330/330),100% (330/330),100% (330/330),likeness.n.01,likeness,similarity in appearance or character or nature between persons or things,"dissimilar, similar, like, unalike, alike",inside,authorized,even-handed,unorthodox,itty-bitty,clear,sinister,correct,red,inconceivable,similar,unalike,like,alike,dissimilar,single,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3PR3LXCWSH836FMVMRDDO5BJW9JX9S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,33LKR6A5KHTHND8A362P8G4ARBG1T7,AUNCXP5YDEBH0,Approved,Thu Apr 25 14:13:46 PDT 2019,Thu Apr 25 14:18:04 PDT 2019,Sun Apr 28 14:18:04 PDT 2019,,,,258,100% (5/5),100% (5/5),100% (5/5),3LVTFB9DE5IUNCT9M0SLQT8OEIMGQ5,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,37U1UTWH9VMHSIZK6JAYRQXJS7M8RH,A37CE37LHUN8M6,Approved,Wed Jan 16 12:36:32 PST 2019,Wed Jan 16 12:40:13 PST 2019,Sat Jan 19 12:40:13 PST 2019,2019-01-19 20:40:38 UTC,,,221,100% (129/129),100% (78/78),100% (78/78),constancy.n.01,constancy,the quality of being enduring and free from change or variation,"constant, unswerving, false, unfailing, changeable",inhumane,sensitized,east,bodily,innovatory,inside,seperate,technical,atypical,hunger,unfailing,volatile,stable,faithful,invariable,carmine,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3PR3LXCWSH836FMVMRDDO5BJW9JX9S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3B2X28YI3ZOCYDFQ9QNL3IP5TFRB6K,A23441R746K5OU,Approved,Wed Apr 24 22:01:50 PDT 2019,Wed Apr 24 22:02:58 PDT 2019,Sat Apr 27 22:02:58 PDT 2019,,,,68,100% (23/23),100% (23/23),100% (23/23),3LVTFB9DE5IUNCT9M0SLQT8OEIMGQ5,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,37U1UTWH9VMHSIZK6JAYRQXJS7M8RH,A37CE37LHUN8M6,Approved,Wed Jan 16 12:36:32 PST 2019,Wed Jan 16 12:40:13 PST 2019,Sat Jan 19 12:40:13 PST 2019,2019-01-19 20:40:38 UTC,,,221,100% (129/129),100% (78/78),100% (78/78),constancy.n.01,constancy,the quality of being enduring and free from change or variation,"constant, unswerving, false, unfailing, changeable",inhumane,sensitized,east,bodily,innovatory,inside,seperate,technical,atypical,hunger,unfailing,volatile,stable,faithful,invariable,carmine,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3PR3LXCWSH836FMVMRDDO5BJW9JX9S,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,{},$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,3YZ8UPK3VWVGATXXJ8HJU893EM8CUT,A2FXYB7WSH6AYI,Approved,Wed Apr 24 18:07:49 PDT 2019,Wed Apr 24 18:08:12 PDT 2019,Sat Apr 27 18:08:12 PDT 2019,,,,23,100% (30/30),100% (30/30),100% (30/30),3LVTFB9DE5IUNCT9M0SLQT8OEIMGQ5,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,37U1UTWH9VMHSIZK6JAYRQXJS7M8RH,A37CE37LHUN8M6,Approved,Wed Jan 16 12:36:32 PST 2019,Wed Jan 16 12:40:13 PST 2019,Sat Jan 19 12:40:13 PST 2019,2019-01-19 20:40:38 UTC,,,221,100% (129/129),100% (78/78),100% (78/78),constancy.n.01,constancy,the quality of being enduring and free from change or variation,"constant, unswerving, false, unfailing, changeable",inhumane,sensitized,east,bodily,innovatory,inside,seperate,technical,atypical,hunger,unfailing,volatile,stable,faithful,invariable,carmine,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3OWZNK3RYNY0PR71WDNBUB41WLT2UE,3ZZSZV2CUDWUFZWNZFJH1U94BF9GS1,Review HIT Appeals,Review rejected HITs with appeals and decide whether the HIT should have been rejected,,$0.01 ,Wed Apr 24 16:53:22 PDT 2019,3,BatchId:235466;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 16:53:22 PDT 2019,,,36NEMU28XIM6BJYTRXQYFSZCTGUWM1,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:57:05 PDT 2019,Thu Apr 25 16:57:50 PDT 2019,Sun Apr 28 16:57:50 PDT 2019,,,,45,100% (59/59),100% (59/59),100% (59/59),3LVTFB9DE5IUNCT9M0SLQT8OEIMGQ5,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:17 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:17 PST 2019,,,3QJOXOW4XJR743WJEE0HX1ZVXMFMEY,ARYYSG1HT2UDX,Approved,Wed Jan 16 12:18:58 PST 2019,Wed Jan 16 12:19:43 PST 2019,Sat Jan 19 12:19:43 PST 2019,2019-01-19 20:20:37 UTC,,,45,100% (330/330),100% (330/330),100% (330/330),constancy.n.01,constancy,the quality of being enduring and free from change or variation,"constant, unswerving, false, unfailing, changeable",inhumane,sensitized,east,bodily,innovatory,inside,seperate,technical,atypical,hunger,unfailing,volatile,stable,faithful,invariable,carmine,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
